Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,09QPR,543086,E,Nippon India Mutual Fund,09QPR,1,0.01,09QPR
BSE,bse_cm,09AGG,543087,E,Nippon India Mutual Fund,09AGG,1,0.01,09AGG
BSE,bse_cm,09AMD,543088,E,Nippon India Mutual Fund,09AMD,1,0.01,09AMD
BSE,bse_cm,09AMR,543089,E,Nippon India Mutual Fund,09AMR,1,0.01,09AMR
BSE,bse_cm,09AQD,543090,E,Nippon India Mutual Fund,09AQD,1,0.01,09AQD
BSE,bse_cm,09AQR,543091,E,Nippon India Mutual Fund,09AQR,1,0.01,09AQR
BSE,bse_cm,09GPG,543092,E,Nippon India Mutual Fund,09GPG,1,0.01,09GPG
BSE,bse_cm,UTCRFS2DQP,543097,E,UTI Mutual Fund,UTCRFS2DQP,1,0.01,UTCRFS2DQP
BSE,bse_cm,UTCRFS2DQR,543098,E,UTI Mutual Fund,UTCRFS2DQR,1,0.01,UTCRFS2DQR
BSE,bse_cm,UTCRFS2DGR,543099,E,UTI Mutual Fund,UTCRFS2DGR,1,0.01,UTCRFS2DGR
BSE,bse_cm,UTCRFS2DAP,543100,E,UTI Mutual Fund,UTCRFS2DAP,1,0.01,UTCRFS2DAP
BSE,bse_cm,UTCRFS2DAR,543101,E,UTI Mutual Fund,UTCRFS2DAR,1,0.01,UTCRFS2DAR
BSE,bse_cm,UTCRFS2DHP,543102,E,UTI Mutual Fund,UTCRFS2DHP,1,0.01,UTCRFS2DHP
BSE,bse_cm,UTCRFS2DHR,543103,E,UTI Mutual Fund,UTCRFS2DHR,1,0.01,UTCRFS2DHR
BSE,bse_cm,UTCRFS2DFP,543104,E,UTI Mutual Fund,UTCRFS2DFP,1,0.01,UTCRFS2DFP
BSE,bse_cm,UTCRFS2DFR,543105,E,UTI Mutual Fund,UTCRFS2DFR,1,0.01,UTCRFS2DFR
BSE,bse_cm,UTCRFS2DMP,543106,E,UTI Mutual Fund,UTCRFS2DMP,1,0.01,UTCRFS2DMP
BSE,bse_cm,UTCRFS2DMR,543107,E,UTI Mutual Fund,UTCRFS2DMR,1,0.01,UTCRFS2DMR
BSE,bse_cm,UTCRFS2RQP,543108,E,UTI Mutual Fund,UTCRFS2RQP,1,0.01,UTCRFS2RQP
BSE,bse_cm,UTCRFS2RQR,543109,E,UTI Mutual Fund,UTCRFS2RQR,1,0.01,UTCRFS2RQR
BSE,bse_cm,UTCRFS2RGR,543110,E,UTI Mutual Fund,UTCRFS2RGR,1,0.01,UTCRFS2RGR
BSE,bse_cm,UTCRFS2RAP,543111,E,UTI Mutual Fund,UTCRFS2RAP,1,0.01,UTCRFS2RAP
BSE,bse_cm,UTCRFS2RAR,543112,E,UTI Mutual Fund,UTCRFS2RAR,1,0.01,UTCRFS2RAR
BSE,bse_cm,UTCRFS2RHP,543113,E,UTI Mutual Fund,UTCRFS2RHP,1,0.01,UTCRFS2RHP
BSE,bse_cm,UTCRFS2RHR,543114,E,UTI Mutual Fund,UTCRFS2RHR,1,0.01,UTCRFS2RHR
BSE,bse_cm,UTCRFS2RFP,543115,E,UTI Mutual Fund,UTCRFS2RFP,1,0.01,UTCRFS2RFP
BSE,bse_cm,UTCRFS2RFR,543116,E,UTI Mutual Fund,UTCRFS2RFR,1,0.01,UTCRFS2RFR
BSE,bse_cm,UTCRFS2RMP,543117,E,UTI Mutual Fund,UTCRFS2RMP,1,0.01,UTCRFS2RMP
BSE,bse_cm,UTCRFS2RMR,543118,E,UTI Mutual Fund,UTCRFS2RMR,1,0.01,UTCRFS2RMR
BSE,bse_cm,UTMTFS2DQP,543119,E,UTI Mutual Fund,UTMTFS2DQP,1,0.01,UTMTFS2DQP
BSE,bse_cm,UTMTFS2DQR,543120,E,UTI Mutual Fund,UTMTFS2DQR,1,0.01,UTMTFS2DQR
BSE,bse_cm,UTMTFS2DGR,543121,E,UTI Mutual Fund,UTMTFS2DGR,1,0.01,UTMTFS2DGR
BSE,bse_cm,UTMTFS2DAP,543122,E,UTI Mutual Fund,UTMTFS2DAP,1,0.01,UTMTFS2DAP
BSE,bse_cm,UTMTFS2DAR,543123,E,UTI Mutual Fund,UTMTFS2DAR,1,0.01,UTMTFS2DAR
BSE,bse_cm,UTMTFS2DHP,543124,E,UTI Mutual Fund,UTMTFS2DHP,1,0.01,UTMTFS2DHP
BSE,bse_cm,UTMTFS2DHR,543125,E,UTI Mutual Fund,UTMTFS2DHR,1,0.01,UTMTFS2DHR
BSE,bse_cm,UTMTFS2DFP,543126,E,UTI Mutual Fund,UTMTFS2DFP,1,0.01,UTMTFS2DFP
BSE,bse_cm,UTMTFS2DFR,543127,E,UTI Mutual Fund,UTMTFS2DFR,1,0.01,UTMTFS2DFR
BSE,bse_cm,UTMTFS2DMP,543128,E,UTI Mutual Fund,UTMTFS2DMP,1,0.01,UTMTFS2DMP
BSE,bse_cm,UTMTFS2DMR,543129,E,UTI Mutual Fund,UTMTFS2DMR,1,0.01,UTMTFS2DMR
BSE,bse_cm,UTMTFS2RQP,543130,E,UTI Mutual Fund,UTMTFS2RQP,1,0.01,UTMTFS2RQP
BSE,bse_cm,UTMTFS2RQR,543131,E,UTI Mutual Fund,UTMTFS2RQR,1,0.01,UTMTFS2RQR
BSE,bse_cm,UTMTFS2RGR,543132,E,UTI Mutual Fund,UTMTFS2RGR,1,0.01,UTMTFS2RGR
BSE,bse_cm,UTMTFS2RAP,543133,E,UTI Mutual Fund,UTMTFS2RAP,1,0.01,UTMTFS2RAP
BSE,bse_cm,UTMTFS2RAR,543134,E,UTI Mutual Fund,UTMTFS2RAR,1,0.01,UTMTFS2RAR
BSE,bse_cm,UTMTFS2RHP,543135,E,UTI Mutual Fund,UTMTFS2RHP,1,0.01,UTMTFS2RHP
BSE,bse_cm,UTMTFS2RHR,543136,E,UTI Mutual Fund,UTMTFS2RHR,1,0.01,UTMTFS2RHR
BSE,bse_cm,UTMTFS2RFP,543137,E,UTI Mutual Fund,UTMTFS2RFP,1,0.01,UTMTFS2RFP
BSE,bse_cm,UTMTFS2RFR,543138,E,UTI Mutual Fund,UTMTFS2RFR,1,0.01,UTMTFS2RFR
BSE,bse_cm,UTMTFS2RMP,543139,E,UTI Mutual Fund,UTMTFS2RMP,1,0.01,UTMTFS2RMP
BSE,bse_cm,UTMTFS2RMR,543140,E,UTI Mutual Fund,UTMTFS2RMR,1,0.01,UTMTFS2RMR
BSE,bse_cm,08MPD,543144,E,Nippon India Mutual Fund,08MPD,1,0.01,08MPD
BSE,bse_cm,08ADR,543145,E,Nippon India Mutual Fund,08ADR,1,0.01,08ADR
BSE,bse_cm,08MPR,543146,E,Nippon India Mutual Fund,08MPR,1,0.01,08MPR
BSE,bse_cm,08AMD,543147,E,Nippon India Mutual Fund,08AMD,1,0.01,08AMD
BSE,bse_cm,08AMR,543148,E,Nippon India Mutual Fund,08AMR,1,0.01,08AMR
BSE,bse_cm,08BPB,543149,E,Nippon India Mutual Fund,08BPB,1,0.01,08BPB
BSE,bse_cm,08GPG,543150,E,Nippon India Mutual Fund,08GPG,1,0.01,08GPG
BSE,bse_cm,08ABB,543151,E,Nippon India Mutual Fund,08ABB,1,0.01,08ABB
BSE,bse_cm,08QPD,543152,E,Nippon India Mutual Fund,08QPD,1,0.01,08QPD
BSE,bse_cm,08AGG,543153,E,Nippon India Mutual Fund,08AGG,1,0.01,08AGG
BSE,bse_cm,08QPR,543154,E,Nippon India Mutual Fund,08QPR,1,0.05,08QPR
BSE,bse_cm,08AQD,543155,E,Nippon India Mutual Fund,08AQD,1,0.01,08AQD
BSE,bse_cm,08DPD,543156,E,Nippon India Mutual Fund,08DPD,1,0.01,08DPD
BSE,bse_cm,10IGG,543157,E,Nippon India Mutual Fund,10IGG,1,0.01,10IGG
BSE,bse_cm,10DPD,543158,E,Nippon India Mutual Fund,10DPD,1,0.01,10DPD
BSE,bse_cm,10DPR,543159,E,Nippon India Mutual Fund,10DPR,1,0.01,10DPR
BSE,bse_cm,10DRD,543160,E,Nippon India Mutual Fund,10DRD,1,0.01,10DRD
BSE,bse_cm,10AGG,543161,E,Nippon India Mutual Fund,10AGG,1,0.01,10AGG
BSE,bse_cm,10DRR,543162,E,Nippon India Mutual Fund,10DRR,1,0.01,10DRR
BSE,bse_cm,10ADD,543163,E,Nippon India Mutual Fund,10ADD,1,0.01,10ADD
BSE,bse_cm,10ADR,543164,E,Nippon India Mutual Fund,10ADR,1,0.01,10ADR
BSE,bse_cm,10ARD,543165,E,Nippon India Mutual Fund,10ARD,1,0.01,10ARD
BSE,bse_cm,10ARR,543166,E,Nippon India Mutual Fund,10ARR,1,0.01,10ARR
BSE,bse_cm,10GPG,543167,E,Nippon India Mutual Fund,10GPG,1,0.01,10GPG
BSE,bse_cm,08AQR,543168,E,Nippon India Mutual Fund,08AQR,1,0.01,08AQR
BSE,bse_cm,08DPR,543169,E,Nippon India Mutual Fund,08DPR,1,0.01,08DPR
BSE,bse_cm,08ADD,543170,E,Nippon India Mutual Fund,08ADD,1,0.01,08ADD
BSE,bse_cm,ROJL,543171,E,RO Jewels Limited,ROJL,1,0.01,ROJL
BSE,bse_cm,COSPOWER,543172,E,Cospower Engineering Limited,COSPOWER,500,0.05,COSPOWER
BSE,bse_cm,11DPR,543173,E,Nippon India Mutual Fund,11DPR,1,0.01,11DPR
BSE,bse_cm,11GPG,543174,E,Nippon India Mutual Fund,11GPG,1,0.01,11GPG
BSE,bse_cm,11MPD,543175,E,Nippon India Mutual Fund,11MPD,1,0.01,11MPD
BSE,bse_cm,11MPR,543176,E,Nippon India Mutual Fund,11MPR,1,0.01,11MPR
BSE,bse_cm,11QPD,543177,E,Nippon India Mutual Fund,11QPD,1,0.01,11QPD
BSE,bse_cm,11QPR,543178,E,Nippon India Mutual Fund,11QPR,1,0.01,11QPR
BSE,bse_cm,11ADD,543179,E,Nippon India Mutual Fund,11ADD,1,0.01,11ADD
BSE,bse_cm,11ADR,543180,E,Nippon India Mutual Fund,11ADR,1,0.01,11ADR
BSE,bse_cm,11AGG,543181,E,Nippon India Mutual Fund,11AGG,1,0.01,11AGG
BSE,bse_cm,11AMD,543182,E,Nippon India Mutual Fund,11AMD,1,0.01,11AMD
BSE,bse_cm,11AMR,543183,E,Nippon India Mutual Fund,11AMR,1,0.01,11AMR
BSE,bse_cm,11AQD,543184,E,Nippon India Mutual Fund,11AQD,1,0.01,11AQD
BSE,bse_cm,11AQR,543185,E,Nippon India Mutual Fund,11AQR,1,0.01,11AQR
BSE,bse_cm,11DPD,543186,E,Nippon India Mutual Fund,11DPD,1,0.01,11DPD
BSE,bse_cm,POWERINDIA,543187,E,HITACHI ENERGY INDIA LIMITED,POWERINDIA,1,0.05,POWERINDIA
BSE,bse_cm,DJML,543193,E,DJ Mediaprint & Logistics Limi,DJML,1,0.05,DJML
BSE,bse_cm,NIRMITEE,543194,E,Nirmitee Robotics India Limite,NIRMITEE,900,0.01,NIRMITEE
BSE,bse_cm,SFMP34GR,543203,E,SBI Mutual Fund,SFMP34GR,1,0.01,SFMP34GR
BSE,bse_cm,SFMP34DR,543204,E,SBI Mutual Fund,SFMP34DR,1,0.01,SFMP34DR
BSE,bse_cm,SFMP34GD,543205,E,SBI Mutual Fund,SFMP34GD,1,0.01,SFMP34GD
BSE,bse_cm,SFMP34DD,543206,E,SBI Mutual Fund,SFMP34DD,1,0.01,SFMP34DD
BSE,bse_cm,NATURAL,543207,E,Natural Biocon (India) Limited,NATURAL,1,0.01,NATURAL
BSE,bse_cm,REGIS,543208,E,REGIS INDUSTRIES LIMITED,REGIS,1,0.01,REGIS
BSE,bse_cm,BILLWIN,543209,E,Billwin Industries Limited,BILLWIN,3000,0.01,BILLWIN
BSE,bse_cm,AARTISURF,543210,E,Aarti Surfactants Limited,AARTISURF,1,0.05,AARTISURF
BSE,bse_cm,BONLON,543211,E,BONLON INDUSTRIES LIMITED,BONLON,1,0.01,BONLON
BSE,bse_cm,BOROLTD,543212,E,Borosil Limited,BOROLTD,1,0.05,BOROLTD
BSE,bse_cm,ROSSARI,543213,E,ROSSARI BIOTECH LIMITED,ROSSARI,1,0.05,ROSSARI
BSE,bse_cm,NDRAUTO,543214,E,NDR Auto Components Limited,NDRAUTO,1,0.05,NDRAUTO
BSE,bse_cm,EBBETF0425,543215,E,Edelweiss Mutual Fund,EBBETF0425,1,0.01,EBBETF0425
BSE,bse_cm,EBBETF0431,543216,E,Edelweiss Mutual Fund,EBBETF0431,1,0.01,EBBETF0431
BSE,bse_cm,MINDSPACE,543217,E,Mindspace Business Parks REIT,MINDSPACE,1,0.01,MINDSPACE
BSE,bse_cm,SBGLP,543218,E,SURATWWALA BUSINESS GROUP LIMI,SBGLP,1,0.01,SBGLP
BSE,bse_cm,ALPL30IETF,543219,E,ICICI Prudential Mutual Fund,ALPL30IETF,1,0.01,ALPL30IETF
BSE,bse_cm,MAXHEALTH,543220,E,Max Healthcare Institute Limit,MAXHEALTH,1,0.05,MAXHEALTH
BSE,bse_cm,ITIETF,543221,E,ICICI Prudential Mutual Fund,ITIETF,1,0.01,ITIETF
BSE,bse_cm,MAXIND,543223,E,Max India Limited,MAXIND,1,0.05,MAXIND
BSE,bse_cm,HDFCNIFBAN,543224,E,HDFC Mutual Fund,HDFCNIFBAN,1,0.01,HDFCNIFBAN
BSE,bse_cm,ALTIUSINVIT,543225,E,Altius Telecom Infrastructure ,ALTIUSINVIT,25000,0.01,ALTIUSINVIT
BSE,bse_cm,UTIBANKETF,543226,E,UTI Mutual Fund,UTIBANKETF,1,0.01,UTIBANKETF
BSE,bse_cm,HAPPSTMNDS,543227,E,Happiest Minds Technologies Li,HAPPSTMNDS,1,0.05,HAPPSTMNDS
BSE,bse_cm,ROUTE,543228,E,Route Mobile Limited,ROUTE,1,0.05,ROUTE
BSE,bse_cm,SAMRATFORG,543229,E,Samrat Forgings Limited,SAMRATFORG,1,0.05,SAMRATFORG
BSE,bse_cm,ADVAIT,543230,E,ADVAIT ENERGY TRANSITIONS LIMI,ADVAIT,1,0.05,ADVAIT
BSE,bse_cm,ADL,543231,E,Archidply Decor Limited,ADL,1,0.01,ADL
BSE,bse_cm,CAMS,543232,E,Computer Age Management Servic,CAMS,1,0.05,CAMS
BSE,bse_cm,CHEMCON,543233,E,Chemcon Speciality Chemicals L,CHEMCON,1,0.05,CHEMCON
BSE,bse_cm,SECMARK,543234,E,Secmark Consultancy Limited,SECMARK,1,0.01,SECMARK
BSE,bse_cm,ANGELONE,543235,E,ANGEL ONE LIMITED,ANGELONE,1,0.05,ANGELONE
BSE,bse_cm,ATAM,543236,E,Atam Valves Limited,ATAM,1,0.01,ATAM
BSE,bse_cm,MAZDOCK,543237,E,Mazagon Dock Shipbuilders Limi,MAZDOCK,1,0.05,MAZDOCK
BSE,bse_cm,UTIAMC,543238,E,UTI Asset Management Company L,UTIAMC,1,0.05,UTIAMC
BSE,bse_cm,GMPL,543239,E,G M Polyplast Limited,GMPL,700,0.01,GMPL
BSE,bse_cm,LIKHITHA,543240,E,Likhitha Infrastructure Limite,LIKHITHA,1,0.05,LIKHITHA
BSE,bse_cm,VGIL,543241,E,Veer Global Infraconstruction ,VGIL,550,0.05,VGIL
BSE,bse_cm,HEMIPROP,543242,E,Hemisphere Properties India Li,HEMIPROP,1,0.05,HEMIPROP
BSE,bse_cm,EQUITASBNK,543243,E,Equitas Small Finance Bank Lim,EQUITASBNK,1,0.01,EQUITASBNK
BSE,bse_cm,SHINEFASH,543244,E,Shine Fashions (India) Limited,SHINEFASH,500,0.05,SHINEFASH
BSE,bse_cm,GLAND,543245,E,Gland Pharma Limited,GLAND,1,0.05,GLAND
BSE,bse_cm,ESG,543246,E,Mirae Asset Mutual Fund,ESG,1,0.01,ESG
BSE,bse_cm,NETPIX,543247,E,Net Pix Shorts Digital Media L,NETPIX,4000,0.01,NETPIX
BSE,bse_cm,RBA,543248,E,Restaurant Brands Asia Limited,RBA,1,0.01,RBA
BSE,bse_cm,TARC,543249,E,TARC LIMITED,TARC,1,0.05,TARC
BSE,bse_cm,MOGSEC,543250,E,Motilal Oswal Mutual Fund,MOGSEC,1,0.01,MOGSEC
BSE,bse_cm,RVHL,543251,E,Ravinder Heights Limited,RVHL,1,0.01,RVHL
BSE,bse_cm,FAIRCHEMOR,543252,E,Fairchem Organics Limited,FAIRCHEMOR,1,0.05,FAIRCHEMOR
BSE,bse_cm,BECTORFOOD,543253,E,Mrs. Bectors Food Specialities,BECTORFOOD,1,0.05,BECTORFOOD
BSE,bse_cm,AWHCL,543254,E,Antony Waste Handling Cell Lim,AWHCL,1,0.05,AWHCL
BSE,bse_cm,INFRABEES,543255,E,Nippon India Mutual Fund,INFRABEES,1,0.01,INFRABEES
BSE,bse_cm,RFLL,543256,E,RITA FINANCE AND LEASING LIMIT,RFLL,1,0.01,RFLL
BSE,bse_cm,IRFC,543257,E,Indian Railway Finance Corpora,IRFC,1,0.05,IRFC
BSE,bse_cm,INDIGOPNTS,543258,E,Indigo Paints Limited,INDIGOPNTS,1,0.05,INDIGOPNTS
BSE,bse_cm,HOMEFIRST,543259,E,Home First Finance Company Ind,HOMEFIRST,1,0.05,HOMEFIRST
BSE,bse_cm,STOVEKRAFT,543260,E,STOVE KRAFT LIMITED,STOVEKRAFT,1,0.05,STOVEKRAFT
BSE,bse_cm,BIRET,543261,E,Brookfield India Real Estate T,BIRET,1,0.01,BIRET
BSE,bse_cm,MRP,543262,E,MRP Agro Limited,MRP,1000,0.05,MRP
BSE,bse_cm,SMCGLOBAL,543263,E,SMC Global Securities Limited,SMCGLOBAL,1,0.05,SMCGLOBAL
BSE,bse_cm,NURECA,543264,E,Nureca Limited,NURECA,1,0.05,NURECA
BSE,bse_cm,RAILTEL,543265,E,RailTel Corporation of India L,RAILTEL,1,0.05,RAILTEL
BSE,bse_cm,HERANBA,543266,E,Heranba Industries Limited,HERANBA,1,0.05,HERANBA
BSE,bse_cm,DAVANGERE,543267,E,Davangere Sugar Company Limite,DAVANGERE,1,0.01,DAVANGERE
BSE,bse_cm,DRCSYSTEMS,543268,E,DRC Systems India Limited,DRCSYSTEMS,1,0.01,DRCSYSTEMS
BSE,bse_cm,ADJIA,543269,E,Adjia Technologies Limited,ADJIA,1600,0.01,ADJIA
BSE,bse_cm,MTARTECH,543270,E,MTAR Technologies Limited,MTARTECH,1,0.05,MTARTECH
BSE,bse_cm,JUBLINGREA,543271,E,Jubilant Ingrevia Limited,JUBLINGREA,1,0.05,JUBLINGREA
BSE,bse_cm,EASEMYTRIP,543272,E,Easy Trip Planners Limited,EASEMYTRIP,1,0.01,EASEMYTRIP
BSE,bse_cm,KMEW,543273,E,Knowledge Marine & Engineering,KMEW,1,0.05,KMEW
BSE,bse_cm,SUUMAYA,543274,E,SUUMAYA CORPORATION LIMITED,SUUMAYA,450,0.01,SUUMAYA
BSE,bse_cm,ANURAS,543275,E,Anupam Rasayan India Limited,ANURAS,1,0.05,ANURAS
BSE,bse_cm,CRAFTSMAN,543276,E,Craftsman Automation Limited,CRAFTSMAN,1,0.05,CRAFTSMAN
BSE,bse_cm,LXCHEM,543277,E,Laxmi Organic Industries Limit,LXCHEM,1,0.05,LXCHEM
BSE,bse_cm,KALYANKJIL,543278,E,Kalyan Jewellers India Limited,KALYANKJIL,1,0.05,KALYANKJIL
BSE,bse_cm,SURYODAY,543279,E,Suryoday Small Finance Bank Li,SURYODAY,1,0.05,SURYODAY
BSE,bse_cm,NAZARA,543280,E,Nazara Technologies Limited,NAZARA,1,0.05,NAZARA
BSE,bse_cm,SUVIDHAA,543281,E,Suvidhaa Infoserve Limited,SUVIDHAA,1,0.01,SUVIDHAA
BSE,bse_cm,NIKSTECH,543282,E,Niks Technology Limited,NIKSTECH,300,0.05,NIKSTECH
BSE,bse_cm,BARBEQUE,543283,E,BARBEQUE-NATION HOSPITALITY LI,BARBEQUE,1,0.05,BARBEQUE
BSE,bse_cm,EKI,543284,E,EKI Energy Services Limited,EKI,1,0.01,EKI
BSE,bse_cm,RCAN,543285,E,Rajeshwari Cans Limited,RCAN,400,0.05,RCAN
BSE,bse_cm,JETMALL,543286,E,Jetmall Spices and Masala Limi,JETMALL,6000,0.01,JETMALL
BSE,bse_cm,LODHA,543287,E,Macrotech Developers Limited,LODHA,1,0.05,LODHA
BSE,bse_cm,DEEPINDS,543288,E,Deep Industries Limited,DEEPINDS,1,0.05,DEEPINDS
BSE,bse_cm,KGES,543289,E,Kuberan Global Edu Solutions L,KGES,6000,0.01,KGES
BSE,bse_cm,PGINVIT,543290,E,POWERGRID Infrastructure Inves,PGINVIT,1,0.01,PGINVIT
BSE,bse_cm,MAFANG,543291,E,Mirae Asset Mutual Fund,MAFANG,1,0.01,MAFANG
BSE,bse_cm,HEALTHIETF,543292,E,ICICI Prudential Mutual Fund,HEALTHIETF,1,0.01,HEALTHIETF
BSE,bse_cm,SFMP44GR,543293,E,SBI Mutual Fund,SFMP44GR,1,0.01,SFMP44GR
BSE,bse_cm,SFMP44DR,543294,E,SBI Mutual Fund,SFMP44DR,1,0.01,SFMP44DR
BSE,bse_cm,SFMP44GD,543295,E,SBI Mutual Fund,SFMP44GD,1,0.01,SFMP44GD
BSE,bse_cm,SFMP44DD,543296,E,SBI Mutual Fund,SFMP44DD,1,0.01,SFMP44DD
BSE,bse_cm,IWEL,543297,E,Inox Wind Energy Limited,IWEL,1,0.05,IWEL
BSE,bse_cm,VINEETLAB,543298,E,Vineet Laboratories Limited,VINEETLAB,1,0.01,VINEETLAB
BSE,bse_cm,SHYAMMETL,543299,E,Shyam Metalics and Energy Limi,SHYAMMETL,1,0.05,SHYAMMETL
BSE,bse_cm,SONACOMS,543300,E,Sona BLW Precision Forgings Li,SONACOMS,1,0.05,SONACOMS
BSE,bse_cm,SFMP45GR,543301,E,SBI Mutual Fund,SFMP45GR,1,0.01,SFMP45GR
BSE,bse_cm,SFMP45DR,543302,E,SBI Mutual Fund,SFMP45DR,1,0.01,SFMP45DR
BSE,bse_cm,SFMP45GD,543303,E,SBI Mutual Fund,SFMP45GD,1,0.01,SFMP45GD
BSE,bse_cm,SFMP45DD,543304,E,SBI Mutual Fund,SFMP45DD,1,0.01,SFMP45DD
BSE,bse_cm,NAVODAYENT,543305,E,Navoday Enterprises Limited,NAVODAYENT,12000,0.01,NAVODAYENT
BSE,bse_cm,DODLA,543306,E,Dodla Dairy Limited,DODLA,1,0.05,DODLA
BSE,bse_cm,KIMS,543308,E,Krishna Institute of Medical S,KIMS,1,0.05,KIMS
BSE,bse_cm,ADESHWAR,543309,E,Adeshwar Meditex Limited,ADESHWAR,6000,0.01,ADESHWAR
BSE,bse_cm,TIMESGREEN,543310,E,Times Green Energy (India) Lim,TIMESGREEN,2000,0.01,TIMESGREEN
BSE,bse_cm,IPL,543311,E,India Pesticides Limited,IPL,1,0.05,IPL
BSE,bse_cm,FOCUS,543312,E,Focus Business Solution Limite,FOCUS,1350,0.01,FOCUS
BSE,bse_cm,SFMP46GR,543313,E,SBI Mutual Fund,SFMP46GR,1,0.01,SFMP46GR
BSE,bse_cm,SFMP46DR,543314,E,SBI Mutual Fund,SFMP46DR,1,0.01,SFMP46DR
BSE,bse_cm,SFMP46GD,543315,E,SBI Mutual Fund,SFMP46GD,1,0.01,SFMP46GD
BSE,bse_cm,SFMP46DD,543316,E,SBI Mutual Fund,SFMP46DD,1,0.01,SFMP46DD
BSE,bse_cm,GRINFRA,543317,E,G R Infraprojects Limited,GRINFRA,1,0.05,GRINFRA
BSE,bse_cm,CLEAN,543318,E,Clean Science and Technology L,CLEAN,1,0.05,CLEAN
BSE,bse_cm,AAPLUSTRAD,543319,E,AA Plus Tradelink Limited,AAPLUSTRAD,80000,0.01,AAPLUSTRAD
BSE,bse_cm,ZOMATO,543320,E,Zomato Limited,ZOMATO,1,0.05,ZOMATO
BSE,bse_cm,TATVA,543321,E,Tatva Chintan Pharma Chem Limi,TATVA,1,0.05,TATVA
BSE,bse_cm,ALIVUS,543322,E,ALIVUS LIFE SCIENCES LIMITED,ALIVUS,1,0.05,ALIVUS
BSE,bse_cm,BFSI,543323,E,Mirae Asset Mutual Fund,BFSI,1,0.01,BFSI
BSE,bse_cm,GCSL,543324,E,Gretex Corporate Services Limi,GCSL,405,0.05,GCSL
BSE,bse_cm,ROLEXRINGS,543325,E,Rolex Rings Limited,ROLEXRINGS,1,0.05,ROLEXRINGS
BSE,bse_cm,FMCGIETF,543326,E,ICICI Prudential Mutual Fund,FMCGIETF,1,0.01,FMCGIETF
BSE,bse_cm,EXXARO,543327,E,Exxaro Tiles Limited,EXXARO,1,0.01,EXXARO
BSE,bse_cm,KRSNAA,543328,E,Krsnaa Diagnostics Limited,KRSNAA,1,0.05,KRSNAA
BSE,bse_cm,WINDLAS,543329,E,Windlas Biotech Limited,WINDLAS,1,0.05,WINDLAS
BSE,bse_cm,DEVYANI,543330,E,Devyani International Limited,DEVYANI,1,0.05,DEVYANI
BSE,bse_cm,MOL,543331,E,Meghmani Organics Limited,MOL,1,0.01,MOL
BSE,bse_cm,EPIGRAL,543332,E,Epigral Limited,EPIGRAL,1,0.05,EPIGRAL
BSE,bse_cm,CARTRADE,543333,E,CarTrade Tech Limited,CARTRADE,1,0.05,CARTRADE
BSE,bse_cm,NUVOCO,543334,E,Nuvoco Vistas Corporation Limi,NUVOCO,1,0.05,NUVOCO
BSE,bse_cm,APTUS,543335,E,Aptus Value Housing Finance In,APTUS,1,0.05,APTUS
BSE,bse_cm,CHEMPLASTS,543336,E,Chemplast Sanmar Limited,CHEMPLASTS,1,0.05,CHEMPLASTS
BSE,bse_cm,KTKFMP292RG,543337,E,Kotak Mahindra Mutual Fund,KTKFMP292RG,1,0.01,KTKFMP292RG
BSE,bse_cm,KTKFMP292RI,543338,E,Kotak Mahindra Mutual Fund,KTKFMP292RI,1,0.01,KTKFMP292RI
BSE,bse_cm,KTKFMP292DG,543339,E,Kotak Mahindra Mutual Fund,KTKFMP292DG,1,0.01,KTKFMP292DG
BSE,bse_cm,KTKFMP292DI,543340,E,Kotak Mahindra Mutual Fund,KTKFMP292DI,1,0.01,KTKFMP292DI
BSE,bse_cm,SHARPLINE,543341,E,SHARPLINE BROADCAST LIMITED,SHARPLINE,1,0.01,SHARPLINE
BSE,bse_cm,NIMFHGAP,543342,E,Nippon India Mutual Fund,NIMFHGAP,1,0.01,NIMFHGAP
BSE,bse_cm,NIMFHGAR,543343,E,Nippon India Mutual Fund,NIMFHGAR,1,0.01,NIMFHGAR
BSE,bse_cm,NIMFHGDP,543344,E,Nippon India Mutual Fund,NIMFHGDP,1,0.01,NIMFHGDP
BSE,bse_cm,NIMFHGRG,543345,E,Nippon India Mutual Fund,NIMFHGRG,1,0.01,NIMFHGRG
BSE,bse_cm,AASHKA,543346,E,Aashka Hospitals Limited,AASHKA,1000,0.05,AASHKA
BSE,bse_cm,AXISTECETF,543347,E,Axis Mutual Fund,AXISTECETF,1,0.01,AXISTECETF
BSE,bse_cm,AXISHCETF,543348,E,Axis Mutual Fund,AXISHCETF,1,0.01,AXISHCETF
BSE,bse_cm,AMIORG,543349,E,Ami Organics Limited,AMIORG,1,0.05,AMIORG
BSE,bse_cm,VIJAYA,543350,E,Vijaya Diagnostic Centre Limit,VIJAYA,1,0.05,VIJAYA
BSE,bse_cm,NBL,543351,E,Naapbooks Limited,NBL,2400,0.05,NBL
BSE,bse_cm,POBS,543352,E,PlatinumOne Business Services ,POBS,600,0.05,POBS
BSE,bse_cm,D60MS264RG,543353,E,DSP Mutual Fund,D60MS264RG,1,0.01,D60MS264RG
BSE,bse_cm,D60MS264RP,543354,E,DSP Mutual Fund,D60MS264RP,1,0.01,D60MS264RP
